Kanton,Verbrauchsprofile typischer Haushalte,Periode,Produkt,Total exkl. MWST (Rp./kWH),Netznutzung (Rp./kWH),Energielieferungkosten (Rp./kWH),Abgaben an das Gemeinwesen (Rp./kWH),Förderabgaben (KEV) (Rp./kWH)
Nidwalden,C7,2023,Standardprodukt,13.29926147555556,4.499261475555556,5.5,1,2.3
Aargau,C7,2018,Standardprodukt,11.32228361494587,3.27522793031876,5.29371818849467,0.28,2.3
Schwyz,C7,2020,Standardprodukt,14.4943074080697,4.95605799856511,6.71884404676494,0.66,2.3
Schwyz,C7,2019,Standardprodukt,12.87354499641277,5.03605799856511,5.68341654497133,0.66,2.3
Obwalden,C7,2022,Standardprodukt,13.63575347555556,4.016,6.419753475555556,0.9,2.3
Bern,C7,2012,Standardprodukt,13.05186999052607,3.95951121821819,8.41500916724618,0.0004,0.45
Obwalden,C7,2016,Standardprodukt,12.52146572592188,4.41096,5.91050572592188,0.9,1.3
Waadt,C7,2016,Standardprodukt,13.50073438533466,3.98241522526095,7.16831916007371,0.9,1.3
Solothurn,C7,2021,Standardprodukt,14.53080292220784,4.46345658444157,7.98400280927008,0.2030889,2.3
Schaffhausen,C7,2014,Standardprodukt,11.37396029203573,4.22654078141833,6.72582933038995,0,0.6
Nidwalden,C7,2021,Standardprodukt,12.76886150282272,3.66886150282272,5.8,1,2.3
Nidwalden,C7,2018,Standardprodukt,14.2880768785284,4.0880768785284,6.9,1,2.3
Graubünden,C7,2017,Standardprodukt,16.55021885227758,6.0142364753796,7.95,1.2,1.5
Obwalden,C7,2023,Standardprodukt,22.06440490666667,4.316,14.54840490666667,0.9,2.3
Nidwalden,C7,2020,Standardprodukt,14.1280768785284,3.9280768785284,6.9,1,2.3
Graubünden,C7,2019,Standardprodukt,16.59282975286769,5.67672,7.4,1.05,2.3
Luzern,C7,2011,Standardprodukt,13.00833097169916,4.77214796969122,7.42843300200794,0.35775,0.45
Graubünden,C7,2016,Standardprodukt,16.63591574932979,5.8203192841769,8.22232628066357,1,1.3
Luzern,C7,2014,Standardprodukt,12.84070358725514,4.85146237575298,7.02538153332069,0.363859678181473,0.6
Nidwalden,C7,2025,Standardprodukt,13.95830147555556,5.158301475555556,5.5,1,2.3
Solothurn,C7,2017,Standardprodukt,12.61903640767951,4.34666170588443,6.17365121442862,0,1.5
Aargau,C7,2013,Standardprodukt,11.74397716839622,2.99155468957084,7.99019636601555,0.27,0.45
Schaffhausen,C7,2025,Standardprodukt,22.046985176,7.246985176,12.5,0,2.3
Luzern,C7,2015,Standardprodukt,12.76890335187575,4.85146237575298,6.52538153332069,0.3623048390907365,1.1
Nidwalden,C7,2015,Standardprodukt,13.2259137570568,4.2259137570568,6.9,1,1.1
Aargau,C7,2025,Standardprodukt,20.65726860333333,5.173047231111111,14.00602934333333,0.28,2.3
Luzern,C7,2023,Standardprodukt,22.32612439555556,4.4812,15.09692439555556,0.448,2.3
Obwalden,C7,2015,Standardprodukt,12.81817062625496,4.40096,6.41721062625496,0.9,1.1
Genf,C7,2012,Standardprodukt,14.10156022712141,3.90231925388446,9.14084097323695,0.6084,0.45
Genf,C7,2023,Standardprodukt,18.13654702222222,4.351640702222222,10.91070632,0.5742,2.3
Nidwalden,C7,2024,Standardprodukt,15.12830147555556,6.328301475555556,5.5,1,2.3
Waadt,C7,2011,Standardprodukt,15.28606717417774,5.04554896623104,8.6905182079467,0.9,0.45
Genf,C7,2016,Standardprodukt,15.32070243975365,4.46670508752197,8.85669735223168,0.6973,1.3
Neuenburg,H4,2021,Standardprodukt,21.4440317460318,10.2963936507937,7.3476380952381,1.5,2.3
Schwyz,H4,2025,Standardprodukt,28.71388888888889,12.14377777777778,12.844,0.81,2.3
Neuenburg,H4,2013,Standardprodukt,22.22925714285715,10.2112761904762,9.66798095238095,1.9,0.45
Solothurn,H4,2020,Standardprodukt,22.61999999999997,9.59333333333333,8.94666666666667,1,2.3
Bern,H4,2021,Standardprodukt,24.62088888888888,12.2488888888889,8.79144444444446,1.5,2.3
Aargau,H4,2011,Standardprodukt,18.02060031746032,9.04177777777778,8.03251587301587,0.496306666666667,0.45
Zug,H4,2011,Standardprodukt,20.93673873015872,11.04654984126983,9.16018888888889,0.28,0.45
Aargau,H4,2025,Standardprodukt,29.93250793650794,11.87666825396825,15.09053174603175,0.666,2.3
Neuenburg,H4,2024,Standardprodukt,37.40681587301587,13.87700952380952,19.62980634920635,1.6,2.3
Uri,H4,2022,Standardprodukt,22.89155555555556,12.33222222222222,7.259333333333333,1,2.3
St. Gallen,H4,2014,Standardprodukt,19.4,10.90333333333335,7.195,0.6,0.6
Obwalden,H4,2022,Standardprodukt,21.38095238095238,10.01904761904762,7.661904761904762,1.4,2.3
Basel-Landschaft,H4,2012,Standardprodukt,20.74119047619048,9.58195238095238,10.1992380952381,0.51,0.45
Solothurn,H4,2012,Standardprodukt,21.92666666666667,10.585,9.8264,1,0.45
Uri,H4,2024,Standardprodukt,32.14533333333333,14.19777777777778,14.64755555555556,1,2.3
Basel-Landschaft,H4,2024,Standardprodukt,32.8309,14.41097619047619,15.55902380952381,0.5609,2.3
St. Gallen,H4,2022,Standardprodukt,20.88333333333333,9.683333333333334,7.883968253968254,0.6,2.3
Glarus,H4,2015,Standardprodukt,19.95984126984123,12.8092063492063,5.98396825396825,0.3,1.1
Luzern,H4,2018,Standardprodukt,22.9681,9.99766666666666,9.67066666666667,0.999766666666666,2.3
Obwalden,H4,2019,Standardprodukt,21.40190476190474,10.0990476190476,7.60285714285714,1.4,2.3
Aargau,H4,2024,Standardprodukt,34.81890634920635,12.91696825396825,18.9437380952381,0.6582,2.3
Solothurn,H4,2011,Standardprodukt,22.85690476190477,11.6152380952381,9.79166666666667,1,0.45
Zürich,H4,2020,Standardprodukt,17.93629920634921,8.06682222222222,7.67755555555556,0.32,2.3
Genf,H4,2020,Standardprodukt,19.63746476190476,8.08006349206349,8.19084126984127,1.06656,2.3
St. Gallen,H4,2017,Standardprodukt,18.05416666666667,10.1815990593768,5.67000007629395,0.6,1.5
Schwyz,C7,2023,Standardprodukt,25.92631035555555,5.420487334,15.43928635555556,0.66,2.3
Nidwalden,C7,2019,Standardprodukt,14.2080768785284,4.0080768785284,6.9,1,2.3
Waadt,C7,2024,Standardprodukt,25.39624856,6.83570728,14.64054128,1.57,2.3
Waadt,C7,2012,Standardprodukt,14.66691078210687,4.42639257416017,8.6905182079467,0.9,0.45
Zürich,C7,2018,Standardprodukt,10.66044935432431,3.68271047482391,4.83618056978869,0.01,2.3
Waadt,C7,2020,Standardprodukt,14.62339729781601,3.91605466050347,7.30734263731254,0.9,2.3
Bern,C7,2023,Standardprodukt,17.25186721066667,5.251791228444445,9.696075982222222,0.004,2.3
Waadt,C7,2018,Standardprodukt,14.03780481705117,3.85241522526095,6.78538959179022,0.9,2.3
Waadt,C7,2019,Standardprodukt,14.34617664436456,3.89981052981318,7.04636611455138,0.9,2.3
Aargau,C7,2024,Standardprodukt,25.36749979666667,5.679442436111112,17.59849173,0.2886,2.3
Waadt,C7,2014,Standardprodukt,13.87311351545324,3.98655344229454,8.35051820794671,0.9,0.6
Schwyz,C7,2024,Standardprodukt,27.70910701211111,7.203089977777778,17.62997616444444,0.66,2.3
Nidwalden,C7,2013,Standardprodukt,12.71411316888314,3.74411316888314,7.6,0.92,0.45
Aargau,C7,2019,Standardprodukt,13.35364804179603,2.99539570195293,6.674092836787461,0.295653605643018,2.3
Bern,C7,2017,Standardprodukt,14.1073347542721,5.3073347542721,7.3,0,1.5
Schwyz,C7,2018,Standardprodukt,13.07166059173627,5.22455047482391,5.15555231925061,0.85,2.3
Nidwalden,C7,2011,Standardprodukt,14.95226706831823,5.49750487666235,8.50476219165588,0.5,0.45
Aargau,C7,2012,Standardprodukt,11.43319478242569,3.246585701262075,7.73843124551596,0.27,0.45
Schwyz,C7,2016,Standardprodukt,12.01600737770679,5.60829650100397,5.31406975900081,0.51,1.3
Zürich,C7,2015,Standardprodukt,11.3600822814506,3.86572114187322,6.38436113957738,0.01,1.1
Obwalden,C7,2021,Standardprodukt,13.74007334560624,4.32032,6.21975334560624,0.9,2.3
Schwyz,C7,2011,Standardprodukt,13.12762670604279,5.09832147554136,7.40983915756771,0.56,0.45
Schaffhausen,C7,2022,Standardprodukt,12.62067636533333,4.170142191555556,6.150534173777777,0,2.3
Waadt,C7,2021,Standardprodukt,14.75852890574514,3.94996748664153,6.98856141910361,1.32,2.3
Schwyz,C7,2013,Standardprodukt,12.97762670604279,4.73742796969122,7.71162209494221,0.5,0.45
Obwalden,C7,2018,Standardprodukt,13.29082572592188,4.38032,5.71050572592188,0.9,2.3
Schwyz,C7,2017,Standardprodukt,11.77166059173627,5.62455047482391,4.9409541636773,0.85,1.5
Graubünden,C7,2024,Standardprodukt,24.58812805333333,7.9612,13,1,2.3
Bern,C7,2011,Standardprodukt,13.31453413663646,4.15568524193833,8.16341443291307,0,0.45
Zürich,C7,2014,Standardprodukt,11.49846422447174,3.986966998995575,6.921406420799665,0.0002304,0.6
Luzern,C7,2012,Standardprodukt,12.6271675453563,4.56609090706573,7.42843300200794,0.3122284090149645,0.45
Graubünden,C7,2015,Standardprodukt,16.44217188466268,5.43415471306939,8.56866607711489,1,1.1
Solothurn,C7,2015,Standardprodukt,14.07243993514011,4.3876,8.05251993514011,0.474239720615705,1.1
Luzern,C7,2017,Standardprodukt,12.06532205393445,4.85146237575298,5.35,0.363859678181473,1.5
Bern,C7,2021,Standardprodukt,15.24444585199482,4.64444585199482,8.3,0,2.3
Schaffhausen,C7,2019,Standardprodukt,11.73957758979492,4.21306899419323,5.22650859560169,0,2.3
Luzern,C7,2018,Standardprodukt,12.86678358725514,4.85146237575298,5.35146153332069,0.363859678181473,2.3
Nidwalden,C7,2017,Standardprodukt,13.5680768785284,4.1680768785284,6.9,1,1.5
Zürich,C7,2025,Standardprodukt,21.69501594666667,5.0972,15.01125594666667,0.01,2.3
Luzern,C7,2022,Standardprodukt,13.58909616444445,3.77912,7.129976164444445,0.38,2.3
Waadt,C7,2023,Standardprodukt,24.60891149333333,5.115682853333333,15.87322864,1.52,2.3
Graubünden,C7,2021,Standardprodukt,16.61121669783155,5.62894946866622,7.4,1,2.3
Waadt,C7,2022,Standardprodukt,15.14766472,4.239103013333334,6.988561706666666,1.43,2.3
Aargau,C7,2021,Standardprodukt,12.06482044857165,3.28890726290346,6.75587892626535,0.27,2.3
Aargau,C7,2022,Standardprodukt,12.8356,3.546617633333333,6.508341276666667,0.25,2.3
Graubünden,C7,2020,Standardprodukt,16.5812,5.59672,7.4,1.05,2.3
Graubünden,C7,2025,Standardprodukt,20.3448,6.861205946666667,9,1,2.3
Aargau,C7,2023,Standardprodukt,18.67456,4.168120362666667,12.09899448666667,0.292225,2.3
Waadt,C7,2017,Standardprodukt,13.34241522526095,3.93241522526095,7.01,0.9,1.5
Schaffhausen,C7,2023,Standardprodukt,16.28720736755556,5.252517389777778,8.734689977777778,0,2.3
Graubünden,C7,2023,Standardprodukt,20.40487261333333,6.244758513333333,9.2,1,2.3
Luzern,C7,2019,Standardprodukt,12.29846396746352,4.30395412525099,5.37171328281871,0.322796559393824,2.3
Schwyz,C7,2021,Standardprodukt,13.91505704615157,4.95605799856511,6.29899452158885,0.66,2.3
Graubünden,C7,2014,Standardprodukt,15.57532967474452,5.71923235524884,8.23437127351294,1,0.6
Solothurn,C7,2025,Standardprodukt,24.02993554,6.042938794666667,15.03873041777778,0.165195,2.3
Nidwalden,C7,2012,Standardprodukt,12.66411316888314,3.89411316888314,7.4,0.92,0.45
Solothurn,C7,2016,Standardprodukt,12.23795586505758,4.40604329127339,6.3746036527598,0,1.3
St. Gallen,C7,2024,Standardprodukt,23.82434732,6.512485644444444,15.01186167555556,0.3166666666666667,2.3
Appenzell Innerrhoden,C7,2012,Standardprodukt,11.17381542480387,3.41556308496077,7.3082523398431,0,0.45
Appenzell Innerrhoden,C7,2011,Standardprodukt,11.24159696728425,3.81356308496077,6.97803388232348,0,0.45
St. Gallen,C7,2022,Standardprodukt,13.61596535555556,4.294864584666667,6.68,0.3,2.3
Uri,C7,2025,Standardprodukt,22.4428,9.0428,10.1,1,2.3
Uri,C7,2013,Standardprodukt,16.416,10.016,5.7,0.25,0.45
Zürich,C7,2012,Standardprodukt,11.51015031118091,3.50188968475086,7.447825465910055,0.0002184,0.45
Solothurn,C7,2020,Standardprodukt,15.51584980562169,4.37090398702802,7.98400280927008,0,2.3
Zürich,C7,2021,Standardprodukt,12.2081313938721,3.6164,6.29899452158885,0.01,2.3
Schaffhausen,C7,2013,Standardprodukt,12.61238999211763,3.77616279303188,8.38622719908575,0,0.45
Obwalden,C7,2014,Standardprodukt,13.1649932828187,4.14128,7.5237132828187,0.9,0.6
Solothurn,C7,2014,Standardprodukt,12.41345658444157,3.9471670721078,7.74444511386372,0,0.6
Bern,C7,2024,Standardprodukt,21.01301477688889,7.212938794666667,11.49607598222222,0.004,2.3
Obwalden,C7,2013,Standardprodukt,12.8806732828187,3.60696,8.1237132828187,0.7,0.45
Obwalden,C7,2017,Standardprodukt,12.47000017166137,4.3600001335144,5.71000003814697,0.9,1.5
Obwalden,C7,2011,Standardprodukt,12.44442810564119,4.17820685313127,7.81622125250992,0,0.45
Schwyz,C7,2012,Standardprodukt,13.12762670604279,5.13284404676494,7.50075237411955,0.52,0.45
Schaffhausen,C7,2011,Standardprodukt,11.33639571152708,3.56470298592103,7.39743431501114,0,0.45
Genf,C7,2014,Standardprodukt,13.96741660611614,3.90231925388446,8.85669735223168,0.6084,0.6
Genf,C7,2017,Standardprodukt,14.76328897447971,4.20561448402109,8.40097449045862,0.6567,1.5
Genf,C7,2021,Standardprodukt,14.506737202826,3.6545368980246,8.0704003048014,0.4818,2.3
Genf,C7,2015,Standardprodukt,15.12070243975365,4.46670508752197,8.85669735223168,0.6973,1.1
Bern,C7,2015,Standardprodukt,13.77567144420114,4.37596329127339,8.29970815292775,0.002,1.1
Obwalden,C7,2012,Standardprodukt,13.1828332828187,3.90912,8.1237132828187,0.7,0.45
Genf,C7,2022,Standardprodukt,14.65778827777778,3.787387657777778,8.07040062,0.5,2.3
Obwalden,C7,2025,Standardprodukt,18.41827429333333,5.86288,9.355394293333333,0.9,2.3
Genf,C7,2018,Standardprodukt,14.68030901332864,3.6545368980246,8.20747211530404,0.5183,2.3
Obwalden,C7,2024,Standardprodukt,22.06440490666667,6.35816,12.50624490666667,0.9,2.3
Nidwalden,C7,2022,Standardprodukt,12.59494147555556,3.794941475555555,5.5,1,2.3
Luzern,C7,2020,Standardprodukt,6.99481166302708,3.32048,1.12529566302708,0.249036,2.3
Luzern,C7,2024,Standardprodukt,22.51218586666667,5.66152,14.12605586666667,0.54461,2.3
Graubünden,C7,2011,Standardprodukt,16.07754843445255,5.50616032987392,8.8076920538288,0.8,0.45
Solothurn,C7,2011,Standardprodukt,13.92577340608451,4.2956,8.93905019985214,0.004,0.45
Schaffhausen,C7,2016,Standardprodukt,10.99822807974568,4.49753133844824,5.428089312293135,0,1.3
Graubünden,C7,2018,Standardprodukt,16.93753515206067,5.9342364753796,7.50329867668107,1.2,2.3
Zürich,C7,2019,Standardprodukt,10.97658370002872,3.22118166547092,5.36779862676756,0.01,2.3
Zürich,C7,2016,Standardprodukt,11.18620622475871,4.11482450913003,5.85841148288549,0.01,1.3
Genf,C7,2011,Standardprodukt,13.95601952602629,2.91101176498589,10.1441677610404,0.45084,0.45
Genf,C7,2013,Standardprodukt,13.81741660611614,3.90231925388446,8.85669735223168,0.6084,0.45
Genf,C7,2025,Standardprodukt,18.52378410888889,5.178243137777778,10.39214097111111,0.6534,2.3
Luzern,C7,2021,Standardprodukt,10.96688662625496,3.32048,5.09737062625496,0.249036,2.3
Solothurn,C7,2023,Standardprodukt,21.49347574,5.251791228444445,14.7251641,0.159686,2.3
Solothurn,C7,2024,Standardprodukt,25.36651692,7.212938794666667,16.65361554,0.169965,2.3
Aargau,C7,2014,Standardprodukt,11.23398237555444,3.57216924443332,6.86494903220392,0.27,0.6
Nidwalden,C7,2016,Standardprodukt,13.7180768785284,4.5180768785284,6.9,1,1.3
Graubünden,C7,2013,Standardprodukt,15.7522576493696,5.04615766320725,9.12870521799602,1,0.45
Luzern,C7,2016,Standardprodukt,12.14070358725514,4.85146237575298,5.62538153332069,0.363859678181473,1.3
Schwyz,C7,2014,Standardprodukt,12.19822023382472,5.42661285611793,6.49422023382472,0.46,0.6
Obwalden,C7,2019,Standardprodukt,13.52007334560624,4.40032,5.91975334560624,0.9,2.3
Solothurn,C7,2022,Standardprodukt,15.60763456,4.580803409777777,7.88378082,0.22,2.3
Solothurn,C7,2012,Standardprodukt,13.41078925997411,3.94536,9.01142925997411,0.004,0.45
Bern,C7,2013,Standardprodukt,12.55921937114594,3.80951121821819,8.29970815292775,0.002,0.45
Schaffhausen,C7,2017,Standardprodukt,10.1203040959487,4.533224439028915,4.39189931338378,0,1.5
Graubünden,C7,2022,Standardprodukt,17.00072,6.251198044444444,7.4,1,2.3
Graubünden,C7,2012,Standardprodukt,16.68047625682813,5.19616032987392,9.70450258516257,0.8,0.45
Luzern,C7,2025,Standardprodukt,16.563296,5.23936,8.5,0.523936,2.3
Zürich,C7,2022,Standardprodukt,12.06958066,3.831484033333334,6.298994486666667,0.01,2.3
Solothurn,C7,2013,Standardprodukt,13.12740511386372,3.72896,8.88603259233212,0.004,0.45
Bern,C7,2018,Standardprodukt,15.43356585199482,4.83356585199482,8.3,0,2.3
Solothurn,C7,2019,Standardprodukt,14.9535262236341,4.31813853510651,7.98400280927008,0,2.3
Schwyz,C7,2025,Standardprodukt,22.29240529888889,5.952600610444445,11.87157389777778,0.66,2.3
Solothurn,C7,2018,Standardprodukt,14.28669661256232,4.23996329127339,7.30949661256232,0,2.3
Bern,C7,2020,Standardprodukt,15.24444585199482,4.64444585199482,8.3,0,2.3
Luzern,C7,2013,Standardprodukt,12.49690240410379,4.25146237575298,7.62538153332069,0.2948048390907365,0.45
Genf,C7,2020,Standardprodukt,14.476737202826,3.6545368980246,8.0404003048014,0.4818,2.3
Genf,C7,2024,Standardprodukt,21.66021506888889,6.205013746666666,12.49388132222222,0.66132,2.3
Schaffhausen,C7,2015,Standardprodukt,11.79060798050408,4.31438078141833,6.380294169331565,0,1.1
Genf,C7,2019,Standardprodukt,14.68030901332864,3.6545368980246,8.20747211530404,0.5183,2.3
St. Gallen,C1,2015,Standardprodukt,20.81,11.08375,7.809453125,0.6,1.1
Graubünden,C1,2019,Standardprodukt,21.1259375,9.796875,7.4,1.1,2.3
Schaffhausen,C1,2019,Standardprodukt,21.26,11.65,7.31,0,2.3
St. Gallen,C1,2023,Standardprodukt,28.647741171875,10,15.575672875,0.7,2.3
Thurgau,C1,2016,Standardprodukt,19.3078125,10.7184375,6.596875,0.26,1.3
St. Gallen,C1,2019,Standardprodukt,20.07714020427113,8.89359375,7.7,0.6,2.3
Thurgau,C1,2015,Standardprodukt,19.87,10.71890625,7.4140625,0.27,1.1
Bern,C1,2025,Standardprodukt,29.9925,12.305,13.05,1.5,2.3
Thurgau,C1,2024,Standardprodukt,33.975157,13.275,16.7,0.3,2.3
Appenzell Innerrhoden,C1,2022,Standardprodukt,19.636875,8.44421875,8.89265625,0,2.3
Thurgau,C1,2025,Standardprodukt,31.48,13.058125,16.49806475,0.2,2.3
Thurgau,C1,2014,Standardprodukt,19.3525,10.2853125,7.7671875,0.26,0.6
Thurgau,C1,2018,Standardprodukt,19.1921197916667,10.051875,6.1546875,0.3,2.3
Appenzell Innerrhoden,C1,2024,Standardprodukt,29.75328125,10.98140625,16.471875,0,2.3
Graubünden,C1,2018,Standardprodukt,20.87,9.8609375,8.020625,1,2.3
Graubünden,C1,2017,Standardprodukt,20.35,10.15,8.61670833333334,1,1.5
Graubünden,C1,2020,Standardprodukt,20.36,9.56729166666667,7.591375,1.1,2.3
Zürich,C1,2022,Standardprodukt,18.86359375,8.41640625,7.54375,0.16,2.3
St. Gallen,C1,2021,Standardprodukt,20.71638223943825,8.99140625,7.9447265625,0.6,2.3
Schaffhausen,C1,2018,Standardprodukt,20.86525,11.88,6.68525,0,2.3
Appenzell Innerrhoden,C1,2014,Standardprodukt,18.39046875,9.6978125,8.09265625,0,0.6
Thurgau,C1,2021,Standardprodukt,19.44125,9.35296875,7.478125,0.3,2.3
Graubünden,C1,2025,Standardprodukt,26.93,11.39,10.26175,1.1,2.3
Thurgau,C1,2020,Standardprodukt,19.57328125,9.781354166666667,7.178125,0.3,2.3
St. Gallen,C1,2016,Standardprodukt,20.42828125,11.140625,7.07015625,0.6,1.3
Thurgau,C1,2019,Standardprodukt,19.38453125,9.961354166666666,6.53359375,0.31,2.3
Schaffhausen,C1,2025,Standardprodukt,32.45,16.53,13.62,0,2.3
Genf,C1,2025,Standardprodukt,26.470545,11.794625,10.85,1.52592,2.3
Tessin,C1,2020,Standardprodukt,19.945,7.435,8,2.21,2.3
Genf,C1,2023,Standardprodukt,25.436925,10.190125,11.60172,1.34508,2.3
Genf,C1,2012,Standardprodukt,19.95666333333337,7.43066666666667,10.9169166666667,1.15908,0.45
Thurgau,C1,2011,Standardprodukt,19.06875,10.060625,8.709375,0.25,0.45
St. Gallen,C1,2013,Standardprodukt,21.00203125,10.728640625,9.309453125,0.6,0.45
Uri,C1,2017,Standardprodukt,22.046625,11.56875,7.787875,1.19,1.5
Solothurn,C1,2018,Standardprodukt,22.44056250000003,9.3903125,8.0916796875,1,2.3
Solothurn,C1,2022,Standardprodukt,22.7125,10.205,8.675703125,0.66,2.3
Uri,C1,2023,Standardprodukt,30.128375,12.10375,14.724625,1,2.3
Obwalden,C1,2021,Standardprodukt,21.40484375,9.45171875,8.253125,1.4,2.3
Appenzell Ausserrhoden,C1,2024,Standardprodukt,33.683953125,12.45890625,18.925046875,0,2.3
Appenzell Innerrhoden,C1,2019,Standardprodukt,18.5640625,8.42421875,7.83984375,0,2.3
Appenzell Ausserrhoden,C1,2017,Standardprodukt,16.73999977111816,8.77999973297119,6.46000003814697,0,1.5
Schaffhausen,C1,2014,Standardprodukt,19.294375,10.3155859375,8.1063515625,0,0.6
Tessin,C1,2013,Standardprodukt,22.104525,8.36,9.32,2,0.45
Tessin,C1,2014,Standardprodukt,20.367125,8.8416,8.05,1.97,0.6
Tessin,C1,2017,Standardprodukt,20.03775,8.65,7.2,2,1.5
Appenzell Innerrhoden,C1,2025,Standardprodukt,29.13046875,11.35859375,15.471875,0,2.3
Thurgau,C1,2017,Standardprodukt,18.7375,10.191875,6.05,0.3,1.5
Zürich,C1,2015,Standardprodukt,17.9958671875,9.3061796875,7.71828125,0.24,1.1
Genf,C1,2015,Standardprodukt,22.1866,9.85,9.7,1.5366,1.1
Genf,C1,2016,Standardprodukt,22.3866,9.85,9.7,1.5366,1.3
Graubünden,C1,2023,Standardprodukt,25.81,9.96,10.8,1,2.3
Neuenburg,C1,2021,Standardprodukt,22.1,9.98,8.32,1.5,2.3
Appenzell Ausserrhoden,C1,2015,Standardprodukt,17.386484375,8.47703125,7.809453125,0,1.1
Obwalden,C1,2018,Standardprodukt,22.19336458333333,10.59871875,7.89464583333333,1.4,2.3
Appenzell Innerrhoden,C1,2016,Standardprodukt,16.9740625,8.8078125,6.86625,0,1.3
Schaffhausen,C1,2021,Standardprodukt,19.2025,10.195,6.7075,0,2.3
Neuenburg,C1,2013,Standardprodukt,23.4681125,10.23785,10.8802625,1.9,0.45
Appenzell Innerrhoden,C1,2017,Standardprodukt,16.75046875,8.7578125,6.49265625,0,1.5
